id,Title,Company Name,Salary,Location,Category,Description,Link
5252,Senior Software Tester (Test Automation Engineer),VimigoTechnologies Sdn Bhd,"RM 3,000 - RM 6,000",Kuala Lumpur,Data Analyst,"5252            Senior Software Tester (Test Automation Engineer)            RM 3,000 - RM 6,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/senior-software-tester-test-automation-engineer-4702596?jobId=jobstreet-my-job-4702596&sectionRank=230&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
7872,Fresh Graduate,Agensi Pekerjaan Futurestep Worldwide (M) Sdn Bhd,"RM 3,200 - RM 3,500",Selangor,Data Analyst,"7872            Fresh Graduate            RM 3,200 - RM 3,500            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/fresh-graduate-4697835?jobId=jobstreet-my-job-4697835&sectionRank=141&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
1956,System Administrator,ACADEMY OF SCIENCES MALAYSIA,"RM 3,200 - RM 4,500",Kuala Lumpur,Data Analyst,"1956            System Administrator            RM 3,200 - RM 4,500            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/system-administrator-4689675?jobId=jobstreet-my-job-4689675&sectionRank=215&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
5386,Data Engineer,Vivo Logic Sdn Bhd,"RM 3,500 - RM 6,600",Petaling Jaya,Data Analyst,"5386            Data Engineer            RM 3,500 - RM 6,600            Petaling Jaya            Data Analyst",https://www.jobstreet.com.my/en/job/data-engineer-4686406?jobId=jobstreet-my-job-4686406&sectionRank=245&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
1296,Data Engineer / Scientist (5 vacancies),Hand Global Solutions Pte. Ltd.,"RM 3,500 - RM 7,000",Kuala Lumpur,Data Analyst,"1296            Data Engineer / Scientist (5 vacancies)            RM 3,500 - RM 7,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/data-engineer-scientist-5-vacancies-8880385/origin/sg?jobId=jobstreet-sg-job-8880385&sectionRank=203&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
7582,SYSTEMS ANALYST,IOI PAN-CENTURY OLEOCHEMICALS SDN BHD,"RM 4,000 - RM 5,000",Johor,Data Analyst,"7582            SYSTEMS ANALYST            RM 4,000 - RM 5,000            Johor            Data Analyst",https://www.jobstreet.com.my/en/job/systems-analyst-4685670?jobId=jobstreet-my-job-4685670&sectionRank=202&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
6717,IT Senior Executive \xe2\x80\x93 App Development,Press Metal Bintulu Sdn Bhd,"RM 4,200 - RM 5,880",Sarawak,Data Analyst,"6717            IT Senior Executive \xe2\x80\x93 App Development            RM 4,200 - RM 5,880            Sarawak            Data Analyst",https://www.jobstreet.com.my/en/job/it-senior-executive-app-development-4676672?jobId=jobstreet-my-job-4676672&sectionRank=255&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
6413,"Associate, Data Management & Digital, Data Analytics Centre",Pengurusan Air Selangor Sdn Bhd,"RM 4,500 - RM 6,300",Kuala Lumpur,Data Analyst,"6413            Associate, Data Management & Digital, Data Analytics Centre            RM 4,500 - RM 6,300            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/associate-data-management-digital-data-analytics-centre-4703884?jobId=jobstreet-my-job-4703884&sectionRank=55&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
4424,Data Engineer (Penang or Work from home),Agensi Pekerjaan Truvine Career Sdn Bhd,"RM 4,800 - RM 9,500",Penang,Data Analyst,"4424            Data Engineer (Penang or Work from home)            RM 4,800 - RM 9,500            Penang            Data Analyst",https://www.jobstreet.com.my/en/job/data-engineer-penang-or-work-from-home-4701360?jobId=jobstreet-my-job-4701360&sectionRank=61&token=0~aeefa957-a679-4976-a283-fce24d208078&fr=SRP%20Job%20Listing'
8429,"Qliksense Developer  ( Subang )Salary up to RM 10,000",Agensi Pekerjaan Career360 Sdn Bhd,"RM 5,000 - RM 10,000","Kuala Lumpur, Selangor",Data Analyst,"8429            Qliksense Developer  ( Subang )Salary up to RM 10,000            RM 5,000 - RM 10,000            Kuala Lumpur, Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/qliksense-developer-subang-salary-up-to-rm-10-000-4689369?jobId=jobstreet-my-job-4689369&sectionRank=193&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
4971,Technical Analyst - 12 Month Contract,Tungsten Network,"RM 5,000 - RM 6,000",Kuala Lumpur,Data Analyst,"4971            Technical Analyst - 12 Month Contract            RM 5,000 - RM 6,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/technical-analyst-12-month-contract-4693106?jobId=jobstreet-my-job-4693106&sectionRank=278&token=0~d93c48fc-ff0f-40af-9f83-33a338ac3c76&fr=SRP%20Job%20Listing'
6350,"Senior Associate, Product",CTOS Data Systems Sdn Bhd,"RM 5,000 - RM 7,000",Kuala Lumpur,Data Analyst,"6350            Senior Associate, Product            RM 5,000 - RM 7,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/senior-associate-product-4693381?jobId=jobstreet-my-job-4693381&sectionRank=139&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
3233,AI Engineer,Agensi Pekerjaan A S K Resources Sdn Bhd,"RM 5,000 - RM 7,000",Cheras,Data Analyst,"3233            AI Engineer            RM 5,000 - RM 7,000            Cheras            Data Analyst",https://www.jobstreet.com.my/en/job/ai-engineer-4689161?jobId=jobstreet-my-job-4689161&sectionRank=219&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
8769,System Developer,Q-dees Worldwide Edusystems (M) Sdn Bhd,"RM 5,000 - RM 7,000",Selangor,Data Analyst,"8769            System Developer            RM 5,000 - RM 7,000            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/system-developer-4711042?jobId=jobstreet-my-job-4711042&sectionRank=251&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
4964,Business Analyst,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,"RM 5,000 - RM 8,000",Petaling Jaya,Data Analyst,"4964            Business Analyst            RM 5,000 - RM 8,000            Petaling Jaya            Data Analyst",https://www.jobstreet.com.my/en/job/business-analyst-4711863?jobId=jobstreet-my-job-4711863&sectionRank=96&token=0~f85b6bf4-eeb9-40ce-9aa7-37c5e63db083&fr=SRP%20Job%20Listing'
7669,Power BI Project Consultant,JUST BI SDN BHD,"RM 5,200 - RM 10,200",Kuala Lumpur,Data Analyst,"7669            Power BI Project Consultant            RM 5,200 - RM 10,200            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/power-bi-project-consultant-4659632?jobId=jobstreet-my-job-4659632&sectionRank=213&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
7365,Business Analytics - SAS,Tentacle Tech,"RM 5,500 - RM 7,500",Kuala Lumpur,Data Analyst,"7365            Business Analytics - SAS            RM 5,500 - RM 7,500            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/business-analytics-sas-4691100?jobId=jobstreet-my-job-4691100&sectionRank=54&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
8728,"Assistant Manager, Information Technology",RAMSAY SIME DARBY HEALTH CARE,"RM 5,800 - RM 10,000",Selangor,Data Analyst,"8728            Assistant Manager, Information Technology            RM 5,800 - RM 10,000            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/assistant-manager-information-technology-4697685?jobId=jobstreet-my-job-4697685&sectionRank=280&token=0~d93c48fc-ff0f-40af-9f83-33a338ac3c76&fr=SRP%20Job%20Listing'
3926,Program Analyst - Analytics (SQL),Webhelp APAC,"RM 6,000 - RM 10,000",Kuala Lumpur,Data Analyst,"3926            Program Analyst - Analytics (SQL)            RM 6,000 - RM 10,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/program-analyst-analytics-sql-4694765?jobId=jobstreet-my-job-4694765&sectionRank=23&token=0~442f288b-428a-4a2c-8e31-250a410a4f38&fr=SRP%20Job%20Listing'
7710,Alteryx Application DevOps Consultant,JUST BI SDN BHD,"RM 6,000 - RM 11,000",Kuala Lumpur,Data Analyst,"7710            Alteryx Application DevOps Consultant            RM 6,000 - RM 11,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/alteryx-application-devops-consultant-4688528?jobId=jobstreet-my-job-4688528&sectionRank=126&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
6088,Data Engineer,Agensi Pekerjaan Ellwood Consulting Sdn Bhd,"RM 6,000 - RM 12,000",Kuala Lumpur,Data Analyst,"6088            Data Engineer            RM 6,000 - RM 12,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/data-engineer-4690267?jobId=jobstreet-my-job-4690267&sectionRank=191&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
5451,Senior Data Engineer,Ambition Group Malaysia Sdn Bhd,"RM 6,000 - RM 8,000",Kuala Lumpur,Data Analyst,"5451            Senior Data Engineer            RM 6,000 - RM 8,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/senior-data-engineer-4706201?jobId=jobstreet-my-job-4706201&sectionRank=93&token=0~f85b6bf4-eeb9-40ce-9aa7-37c5e63db083&fr=SRP%20Job%20Listing'
1212,BI Developer,PERSOLKELLY Workforce Solutions Malaysia Sdn Bhd,"RM 6,000 - RM 8,000",Kuala Lumpur,Data Analyst,"1212            BI Developer            RM 6,000 - RM 8,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/bi-developer-4691538?jobId=jobstreet-my-job-4691538&sectionRank=200&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
4287,Business Analyst,Avensys Consulting Sdn Bhd,"RM 7,000 - RM 10,000",Kuala Lumpur,Data Analyst,"4287            Business Analyst            RM 7,000 - RM 10,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/business-analyst-4697312?jobId=jobstreet-my-job-4697312&sectionRank=253&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
6371,Business Analyst,Premium Technology Inc,"RM 7,000 - RM 12,000",Kuala Lumpur,Data Analyst,"6371            Business Analyst            RM 7,000 - RM 12,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/business-analyst-4688601?jobId=jobstreet-my-job-4688601&sectionRank=130&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
3313,Data and Process Transformation Analyst,TMF Administrative Services Malaysia Sdn. Bhd.,"RM 7,000 - RM 8,500",Kuala Lumpur,Data Analyst,"3313            Data and Process Transformation Analyst            RM 7,000 - RM 8,500            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/data-and-process-transformation-analyst-4691512?jobId=jobstreet-my-job-4691512&sectionRank=47&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
8447,Senior Data Engineer,Wing Tai Online Business Sdn. Bhd.,"RM 7,000 - RM 9,000",Selangor,Data Analyst,"8447            Senior Data Engineer            RM 7,000 - RM 9,000            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/senior-data-engineer-4700931?jobId=jobstreet-my-job-4700931&sectionRank=92&token=0~f85b6bf4-eeb9-40ce-9aa7-37c5e63db083&fr=SRP%20Job%20Listing'
4657,ERP Specialist (Finance Module),Agensi Pekerjaan GMRecruitment Sdn Bhd,"RM 7,000 - RM 9,000",Selangor,Data Analyst,"4657            ERP Specialist (Finance Module)            RM 7,000 - RM 9,000            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/erp-specialist-finance-module-4698033?jobId=jobstreet-my-job-4698033&sectionRank=182&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
2528,SAP BW-BPC Developer,Avensys Consulting Sdn Bhd,"RM 7,000 - RM 9,800",Kuala Lumpur,Data Analyst,"2528            SAP BW-BPC Developer            RM 7,000 - RM 9,800            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/sap-bw-bpc-developer-4703445?jobId=jobstreet-my-job-4703445&sectionRank=133&token=0~ca93b734-5c58-4c48-ab85-623735861003&fr=SRP%20Job%20Listing'
3577,Business Analyst (Oracle EPM in Finance Industry),Adecco Staffing & Outsourcing Sdn Bhd,"RM 7,500 - RM 14,900",Petaling Jaya,Data Analyst,"3577            Business Analyst (Oracle EPM in Finance Industry)            RM 7,500 - RM 14,900            Petaling Jaya            Data Analyst",https://www.jobstreet.com.my/en/job/business-analyst-oracle-epm-in-finance-industry-4695157?jobId=jobstreet-my-job-4695157&sectionRank=211&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
8428,Senior Business Intelligence Analyst (Power BI),Ricoh (Malaysia) Sdn. Bhd.,"RM 8,000 - RM 10,000",Selangor,Data Analyst,"8428            Senior Business Intelligence Analyst (Power BI)            RM 8,000 - RM 10,000            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/senior-business-intelligence-analyst-power-bi-4697139?jobId=jobstreet-my-job-4697139&sectionRank=56&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
6684,Business Intelligence Architect (Power BI),Ricoh (Malaysia) Sdn. Bhd.,"RM 8,000 - RM 10,000",Selangor,Data Analyst,"6684            Business Intelligence Architect (Power BI)            RM 8,000 - RM 10,000            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/business-intelligence-architect-power-bi-4712600?jobId=jobstreet-my-job-4712600&sectionRank=242&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
2524,Business Intelligence Architect (Power BI),Ricoh (Malaysia) Sdn. Bhd.,"RM 8,000 - RM 10,000",Selangor,Data Analyst,"2524            Business Intelligence Architect (Power BI)            RM 8,000 - RM 10,000            Selangor            Data Analyst",https://www.jobstreet.com.my/en/job/business-intelligence-architect-power-bi-4689546?jobId=jobstreet-my-job-4689546&sectionRank=257&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
3639,IT Solution Analyst,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,"RM 8,000 - RM 10,000",Shah Alam/Subang,Data Analyst,"3639            IT Solution Analyst            RM 8,000 - RM 10,000            Shah Alam/Subang            Data Analyst",https://www.jobstreet.com.my/en/job/it-solution-analyst-4695995?jobId=jobstreet-my-job-4695995&sectionRank=199&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
3747,Senior R&D Manager,Nu Vending Sdn Bhd,"RM 8,000 - RM 12,000",Kajang/Bangi/Serdang,Data Analyst,"3747            Senior R&D Manager            RM 8,000 - RM 12,000            Kajang/Bangi/Serdang            Data Analyst",https://www.jobstreet.com.my/en/job/senior-r-d-manager-4678409?jobId=jobstreet-my-job-4678409&sectionRank=234&token=0~b5eaf725-c455-4e7c-97a6-f4f5b3baa053&fr=SRP%20Job%20Listing'
9679,Software Manager (or Specialist),Graceful Staffing Services (M) Sdn. Bhd.,"RM 8,000 - RM 15,000",Bayan Lepas,Data Analyst,"9679            Software Manager (or Specialist)            RM 8,000 - RM 15,000            Bayan Lepas            Data Analyst",https://www.jobstreet.com.my/en/job/software-manager-or-specialist-4670575?jobId=jobstreet-my-job-4670575&sectionRank=252&token=0~c74dfaef-898e-457a-afef-3a206693d3f0&fr=SRP%20Job%20Listing'
6428,"Manager, Data Acquisition and Enrichment (Pre-sales)",Oxydata Software Sdn Bhd,"RM 9,000 - RM 10,000",Kuala Lumpur,Data Analyst,"6428            Manager, Data Acquisition and Enrichment (Pre-sales)            RM 9,000 - RM 10,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/manager-data-acquisition-and-enrichment-pre-sales-4715346?jobId=jobstreet-my-job-4715346&sectionRank=3&token=0~442f288b-428a-4a2c-8e31-250a410a4f38&fr=SRP%20Job%20Listing'
6576,Senior Data Analyst,AlsonMedia Sdn Bhd,"RM 9,000 - RM 10,000",Kuala Lumpur,Data Analyst,"6576            Senior Data Analyst            RM 9,000 - RM 10,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/senior-data-analyst-4693528?jobId=jobstreet-my-job-4693528&sectionRank=6&token=0~442f288b-428a-4a2c-8e31-250a410a4f38&fr=SRP%20Job%20Listing'
3246,Data Scientist,CPR Vision Management Pte Ltd,"RM 9,000 - RM 10,000",Kuala Lumpur,Data Analyst,"3246            Data Scientist            RM 9,000 - RM 10,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/data-scientist-8875915/origin/sg?jobId=jobstreet-sg-job-8875915&sectionRank=9&token=0~442f288b-428a-4a2c-8e31-250a410a4f38&fr=SRP%20Job%20Listing'
6565,Software Analyst,AlsonMedia Sdn Bhd,"RM 9,000 - RM 10,000",Kuala Lumpur,Data Analyst,"6565            Software Analyst            RM 9,000 - RM 10,000            Kuala Lumpur            Data Analyst",https://www.jobstreet.com.my/en/job/software-analyst-4715465?jobId=jobstreet-my-job-4715465&sectionRank=14&token=0~442f288b-428a-4a2c-8e31-250a410a4f38&fr=SRP%20Job%20Listing'
9242,Project Manager - Data Warehousing & Business Intelligence,Agensi Pekerjaan Job Opportunities & Biz Solutions Sdn Bhd,"RM 9,000 - RM 10,000",Petaling Jaya,Data Analyst,"9242            Project Manager - Data Warehousing & Business Intelligence            RM 9,000 - RM 10,000            Petaling Jaya            Data Analyst",https://www.jobstreet.com.my/en/job/project-manager-data-warehousing-business-intelligence-4713111?jobId=jobstreet-my-job-4713111&sectionRank=33&token=0~22ed6e56-d7c9-480e-bb8f-769d3396c9cc&fr=SRP%20Job%20Listing'
5619,"Manager, Data Acquisition and Enrichment",ARYAN SOLUTIONS PTE. LTD.,"RM 9,000 - RM 12,000",Singapore,Data Analyst,"5619            Manager, Data Acquisition and Enrichment            RM 9,000 - RM 12,000            Singapore            Data Analyst",https://www.jobstreet.com.my/en/job/manager-data-acquisition-and-enrichment-8879745/origin/sg?jobId=jobstreet-sg-job-8879745&sectionRank=190&token=0~c003896a-37ac-4dad-9979-242d331f6100&fr=SRP%20Job%20Listing'
